,Unnamed: 0,model,lookback,n1,n2,epsilon,epsilon_decay,learning_rate,discount_rate,tr_cooperation_percentage,tr_defection_percentage,tr_final_loss,tr_mean_reward,tr_cumul_reward,tr_cumul_regret,tn_rank,tn_mean_score,tn_mean_time,agents
121,121,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=32, bias=True)
  (layer4): Linear(in_features=32, out_features=2, bias=True)
)",8,32,4,0.1,0.0,0.001,0.95,0.652575,0.347425,0.4211947346732228,2.91292,582584,17416,25,650.9629032258065,16.458152,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
122,122,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=32, bias=True)
  (layer4): Linear(in_features=32, out_features=2, bias=True)
)",8,32,4,0.2,0.0,0.01,0.95,0.44764,0.55236,0.4326830482729015,2.33202,466404,133596,25,670.358064516129,15.113761999999994,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
123,123,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=4, bias=True)
  (layer3): Linear(in_features=4, out_features=32, bias=True)
  (layer4): Linear(in_features=32, out_features=2, bias=True)
)",8,32,4,0.2,0.0,0.001,0.95,0.529805,0.470195,1.7077065400822964,2.185215,437043,162957,25,604.6822580645161,17.15510800000001,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
124,124,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=32, bias=True)
  (layer4): Linear(in_features=32, out_features=2, bias=True)
)",8,32,8,0.1,0.0,0.01,0.95,0.187645,0.812355,0.977023973260104,2.278615,455723,144277,27,463.9951612903226,18.94200300000001,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
125,125,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=32, bias=True)
  (layer4): Linear(in_features=32, out_features=2, bias=True)
)",8,32,8,0.1,0.0,0.001,0.95,0.66601,0.33399,0.4128221247739266,2.923125,584625,15375,25,547.4274193548387,16.814798999999997,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
126,126,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=32, bias=True)
  (layer4): Linear(in_features=32, out_features=2, bias=True)
)",8,32,8,0.2,0.0,0.01,0.95,0.473595,0.526405,0.4332466948867355,2.34849,469698,130302,23,720.2080645161291,16.360931,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
127,127,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=8, bias=True)
  (layer3): Linear(in_features=8, out_features=32, bias=True)
  (layer4): Linear(in_features=32, out_features=2, bias=True)
)",8,32,8,0.2,0.0,0.001,0.95,0.534675,0.465325,1.7125157574684224,2.18995,437990,162010,25,528.8322580645162,17.039921000000003,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
128,128,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=12, bias=True)
  (layer3): Linear(in_features=12, out_features=32, bias=True)
  (layer4): Linear(in_features=32, out_features=2, bias=True)
)",8,32,12,0.1,0.0,0.01,0.95,0.94988,0.05012,2.3824137383129926,2.8426,568520,31480,22,738.2161290322581,16.519189,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
129,129,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=12, bias=True)
  (layer3): Linear(in_features=12, out_features=32, bias=True)
  (layer4): Linear(in_features=32, out_features=2, bias=True)
)",8,32,12,0.1,0.0,0.001,0.95,0.66474,0.33526,0.5157610717539846,2.86209,572418,27582,25,718.1596774193548,16.845311999999996,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
130,130,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=12, bias=True)
  (layer3): Linear(in_features=12, out_features=32, bias=True)
  (layer4): Linear(in_features=32, out_features=2, bias=True)
)",8,32,12,0.2,0.0,0.01,0.95,0.900395,0.099605,2.264016906132698,2.6902,538040,61960,22,701.1983870967742,16.278689000000004,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
131,131,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=12, bias=True)
  (layer3): Linear(in_features=12, out_features=32, bias=True)
  (layer4): Linear(in_features=32, out_features=2, bias=True)
)",8,32,12,0.2,0.0,0.001,0.95,0.538605,0.461395,1.715084945305136,2.192785,438557,161443,25,542.8887096774193,16.929280000000006,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
132,132,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=32, bias=True)
  (layer4): Linear(in_features=32, out_features=2, bias=True)
)",8,32,16,0.1,0.0,0.01,0.95,0.492285,0.507715,0.4179950739347179,2.50223,500446,99554,29,453.9725806451613,17.636339999999997,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
133,133,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=32, bias=True)
  (layer4): Linear(in_features=32, out_features=2, bias=True)
)",8,32,16,0.1,0.0,0.001,0.95,0.429325,0.570675,0.8492318251127814,2.618695,523739,76261,7,784.2048387096775,17.684688000000005,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
134,134,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=32, bias=True)
  (layer4): Linear(in_features=32, out_features=2, bias=True)
)",8,32,16,0.2,0.0,0.01,0.95,0.89912,0.10088,2.260743413814547,2.685885,537177,62823,24,709.9967741935484,17.061805,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
135,135,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=16, bias=True)
  (layer3): Linear(in_features=16, out_features=32, bias=True)
  (layer4): Linear(in_features=32, out_features=2, bias=True)
)",8,32,16,0.2,0.0,0.001,0.95,0.51715,0.48285,0.5812349106600597,2.61927,523854,76146,18,755.0177419354839,17.273221999999993,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
136,136,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=24, bias=True)
  (layer3): Linear(in_features=24, out_features=32, bias=True)
  (layer4): Linear(in_features=32, out_features=2, bias=True)
)",8,32,24,0.1,0.0,0.01,0.95,0.257145,0.742855,0.8883870537261975,2.30117,460234,139766,23,720.0370967741935,16.415259,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
137,137,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=24, bias=True)
  (layer3): Linear(in_features=24, out_features=32, bias=True)
  (layer4): Linear(in_features=32, out_features=2, bias=True)
)",8,32,24,0.1,0.0,0.001,0.95,0.443655,0.556345,0.75783739371348,2.637125,527425,72575,24,718.0548387096774,16.205574,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
138,138,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=24, bias=True)
  (layer3): Linear(in_features=24, out_features=32, bias=True)
  (layer4): Linear(in_features=32, out_features=2, bias=True)
)",8,32,24,0.2,0.0,0.01,0.95,0.90095,0.09905,2.270430654986529,2.69778,539556,60444,25,686.5564516129032,15.781585999999995,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
139,139,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=24, bias=True)
  (layer3): Linear(in_features=24, out_features=32, bias=True)
  (layer4): Linear(in_features=32, out_features=2, bias=True)
)",8,32,24,0.2,0.0,0.001,0.95,0.537045,0.462955,0.53197439466403,2.63111,526222,73778,25,699.1870967741935,16.521349000000004,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
140,140,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=32, bias=True)
  (layer4): Linear(in_features=32, out_features=2, bias=True)
)",8,32,32,0.1,0.0,0.01,0.95,0.94963,0.05037,2.384042509396505,2.844215,568843,31157,23,697.8661290322581,15.876407,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
141,141,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=32, bias=True)
  (layer4): Linear(in_features=32, out_features=2, bias=True)
)",8,32,32,0.1,0.0,0.001,0.95,0.624,0.376,0.4202860600586548,2.860645,572129,27871,19,739.2354838709678,17.048495000000003,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
142,142,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=32, bias=True)
  (layer4): Linear(in_features=32, out_features=2, bias=True)
)",8,32,32,0.2,0.0,0.01,0.95,0.899675,0.100325,2.2612893148755164,2.686895,537379,62621,25,660.1564516129032,15.148967,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
143,143,"QNetwork(
  (flatten): Flatten(start_dim=1, end_dim=-1)
  (layer1): Linear(in_features=16, out_features=32, bias=True)
  (layer2): Linear(in_features=32, out_features=32, bias=True)
  (layer3): Linear(in_features=32, out_features=32, bias=True)
  (layer4): Linear(in_features=32, out_features=2, bias=True)
)",8,32,32,0.2,0.0,0.001,0.95,0.18371,0.81629,0.6774758476098309,2.230125,446025,153975,25,494.28225806451616,17.109225,"TitForTat,TidemanAndChieruzzi,Nydegger,Grofman,Shubik"
